ID,Street Name,Route Number,COUNTY,Screenline,TIP Project,Count Station ID,2005 Count Total,AB 2005 Count,BA 2005 Count,2005 Count,FUN_CLASS,CTP_Type,CTP_CD,TERRAIN_CD,DIVIDED_CD,SPD_LIMIT,LANE_WIDTH,AB_LANES,BA_LANES,MODE,CanWalk,TruckRstr
28415,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,5,Other Major Thoroughfares  ,4,3,0,55,11,1,1,1   ,1,0
28416,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,5,Other Major Thoroughfares  ,4,3,0,55,11,1,1,1   ,1,0
28417,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,5,Other Major Thoroughfares  ,4,3,0,55,11,1,1,1   ,1,0
28418,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,5,Other Major Thoroughfares  ,4,3,0,55,11,1,1,1   ,1,0
28419,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,5,Other Major Thoroughfares  ,4,3,0,55,11,1,1,1   ,1,0
28420,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,5,Other Major Thoroughfares  ,4,3,0,55,11,1,1,1   ,1,0
28421,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,5,Other Major Thoroughfares  ,4,3,0,55,11,1,1,1   ,1,0
28422,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,5,Other Major Thoroughfares  ,4,3,0,55,11,1,1,1   ,1,0
28423,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,5,Other Major Thoroughfares  ,4,3,0,55,11,1,1,1   ,1,0
28424,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,7,Other Major Thoroughfares  ,4,3,0,55,11,1,1,1   ,1,0
28425,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,5,Minor Thoroughfares        ,5,3,0,55,10,1,1,1   ,1,0
28426,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,5,Other Major Thoroughfares  ,4,3,0,55,11,1,1,1   ,1,0
28427,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,5,Other Major Thoroughfares  ,4,3,0,55,11,1,1,1   ,1,0
28428,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,5,Other Major Thoroughfares  ,4,3,0,15,11,1,1,1   ,1,0
28429,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,5,Other Major Thoroughfares  ,4,3,0,15,11,1,1,1   ,1,0
28430,                                    ,            ,Transylvania    ,0,         ,       ,0,0,0,0,5,Other Major Thoroughfares  ,4,3,0,50,11,1,1,1   ,1,0
28431,                                    ,            ,Transylvania    ,0,         ,       ,0,0,0,0,5,Other Major Thoroughfares  ,4,3,0,45,11,1,1,1   ,1,0
28432,                                    ,            ,Transylvania    ,0,         ,       ,0,0,0,0,5,Other Major Thoroughfares  ,4,3,0,45,11,1,1,1   ,1,0
28433,                                    ,            ,Transylvania    ,0,         ,       ,0,0,0,0,5,Other Major Thoroughfares  ,4,3,0,50,11,1,1,1   ,1,0
28434,                                    ,            ,Transylvania    ,0,         ,       ,0,0,0,0,5,Other Major Thoroughfares  ,4,3,0,50,11,1,1,1   ,1,0
28435,                                    ,            ,Transylvania    ,0,         ,       ,0,0,0,0,5,Other Major Thoroughfares  ,4,3,0,50,11,1,1,1   ,1,0
28436,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,4,Other Major Thoroughfares  ,4,3,0,55,11,1,1,1   ,1,0
28437,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,4,Other Major Thoroughfares  ,4,3,0,55,11,1,1,1   ,1,0
28438,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,4,Other Major Thoroughfares  ,4,3,0,55,11,1,1,1   ,1,0
28445,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,4,Other Major Thoroughfares  ,4,3,0,35,11,1,1,1   ,1,0
29751,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,4,Other Major Thoroughfares  ,4,3,0,35,11,1,1,1   ,1,0
28835,                                    ,            ,Transylvania    ,0,         ,       ,0,0,0,0,4,Other Major Thoroughfares  ,4,4,0,45,12,1,1,1   ,1,0
28442,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,4,Other Major Thoroughfares  ,4,3,0,35,11,1,1,1   ,1,0
28448,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28447,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28449,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,45,12,1,0,1   ,1,0
28450,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,45,12,1,0,1   ,1,0
28451,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28452,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28453,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28454,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28455,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28456,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,2,0,1   ,1,0
28457,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,2,0,1   ,1,0
28458,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,2,0,1   ,1,0
28459,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,2,0,1   ,1,0
28460,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,2,0,1   ,1,0
28461,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,2,0,1   ,1,0
28462,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28463,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28464,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28465,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28466,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28467,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28468,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,45,12,1,0,1   ,1,0
28469,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28470,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28471,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28472,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28473,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,45,12,1,0,1   ,1,0
28474,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28475,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28476,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28477,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28478,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28479,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28480,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28481,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28482,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,3,0,1   ,1,0
28483,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,3,Other Major Thoroughfares  ,4,3,0,55,11,1,1,1   ,1,0
28484,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,3,Other Major Thoroughfares  ,4,3,0,55,11,1,1,1   ,1,0
28485,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,3,0,55,10,1,1,1   ,1,0
28486,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,7,Other Major Thoroughfares  ,4,4,0,55,12,1,1,1   ,1,0
28487,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,7,Other Major Thoroughfares  ,4,4,0,55,12,1,1,1   ,1,0
28865,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,55,11,1,1,1   ,1,0
28489,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,7,Other Major Thoroughfares  ,4,4,0,55,12,1,1,1   ,1,0
28490,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,7,Other Major Thoroughfares  ,4,4,0,55,12,1,1,1   ,1,0
28491,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,7,Other Major Thoroughfares  ,4,4,0,55,12,1,1,1   ,1,0
28492,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,7,Other Major Thoroughfares  ,4,4,0,55,12,1,1,1   ,1,0
28493,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,3,0,55,10,1,1,1   ,1,0
28494,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,3,0,55,10,1,1,1   ,1,0
28495,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,3,0,55,10,1,1,1   ,1,0
28496,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,3,0,55,10,1,1,1   ,1,0
28497,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,3,0,55,10,1,1,1   ,1,0
28498,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,3,0,55,10,1,1,1   ,1,0
28499,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,3,0,55,10,1,1,1   ,1,0
28500,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,3,0,55,10,1,1,1   ,1,0
28501,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,3,0,55,10,1,1,1   ,1,0
28502,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,3,0,55,10,1,1,1   ,1,0
28503,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,3,0,55,10,1,1,1   ,1,0
28504,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,3,0,55,10,1,1,1   ,1,0
28505,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,3,0,55,10,1,1,1   ,1,0
28506,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,3,0,55,10,1,1,1   ,1,0
28507,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,3,0,55,10,1,1,1   ,1,0
28834,Concord Rd                          ,3150        ,Buncombe        ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,45,11,1,1,1   ,1,0
28509,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,3,0,55,10,1,1,1   ,1,0
28510,                                    ,            ,Madison         ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,3,0,55,10,1,1,1   ,1,0
